"Time","Max_vitesse_au_point_x Monitor: Max_vitesse_au_point_x Monitor (m/s)"
78100.0,-2.925080480054021E-4
78200.0,-3.4262295230291784E-4
78300.0,-3.9132722304202616E-4
78400.0,-4.339926817920059E-4
78500.0,-4.6155828749760985E-4
78600.0,-4.6651059528812766E-4
78700.0,-4.4542227988131344E-4
78800.0,-4.003480717074126E-4
78900.0,-3.321963595226407E-4
79000.0,-2.5266967713832855E-4
79100.0,-1.7141889838967472E-4
79200.0,-9.552869596518576E-5
79300.0,-2.8048514650436118E-5
79400.0,3.038627801288385E-5
79500.0,8.091644122032449E-5
79600.0,1.2466033513192087E-4
79700.0,1.6267297905869782E-4
79800.0,1.9499138579703867E-4
79900.0,2.2025618818588555E-4
80000.0,2.373050811002031E-4
80100.0,2.443398698233068E-4
80200.0,2.397540956735611E-4
80300.0,2.2240971156861633E-4
80400.0,1.9171675376128405E-4
80500.0,1.4793348964303732E-4
80600.0,9.227751434082165E-5
80700.0,2.7210558982915245E-5
80800.0,-4.336503116064705E-5
80900.0,-1.1425767297623679E-4
81000.0,-1.7898493388202041E-4
81100.0,-2.284187648911029E-4
81200.0,-2.531992213334888E-4
81300.0,-2.48609168920666E-4
81400.0,-2.1580164320766926E-4
81500.0,-1.6258748655673116E-4
81600.0,-9.435382526135072E-5
81700.0,-2.4184826543205418E-5
81800.0,4.057438491145149E-5
81900.0,9.589146065991372E-5
82000.0,1.4134342200122774E-4
82100.0,1.7816944455262274E-4
82200.0,2.0808538829442114E-4
82300.0,2.3276335559785366E-4
82400.0,2.5165730039589107E-4
82500.0,2.6444013928994536E-4
82600.0,2.696279843803495E-4
82700.0,2.656178257893771E-4
82800.0,2.5095848832279444E-4
82900.0,2.2474204888567328E-4
83000.0,1.8684964743442833E-4
83100.0,1.385598734486848E-4
83200.0,8.258774323621765E-5
83300.0,2.316036625416018E-5
83400.0,-3.439520878600888E-5
83500.0,-8.154458919307217E-5
83600.0,-1.0790510714286938E-4
83700.0,-1.0584326082607731E-4
83800.0,-7.190968608483672E-5
83900.0,-1.103444901673356E-5
84000.0,7.205313158920035E-5
84100.0,1.6142238746397197E-4
84200.0,2.46988027356565E-4
84300.0,3.2259165891446173E-4
84400.0,3.86216735932976E-4
84500.0,4.3796279351226985E-4
